Code,Year,Site,Elevation,Aspect,Degree.northing,Degree.easting,Slope(degree),Distance,Lifeform
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,46.4,bare ground
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,46.5,bare ground
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,46.6,shrub
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,46.7,bare ground
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,46.8,herb
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,46.9,herb
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,47,grass
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,47.1,grass
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,47.2,bare ground
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,47.3,herb
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,47.4,herb
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,47.5,herb
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,47.6,grass
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,47.7,grass
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,47.8,bare ground
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,47.9,herb
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,48,herb
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,48.1,herb
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,48.2,grass
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,48.3,grass
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,48.4,shrub
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,48.5,shrub
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,48.6,grass
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,48.7,bare ground
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,48.8,herb
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,48.9,grass
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,49,grass
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,49.1,grass
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,49.2,grass
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,49.3,grass
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,49.4,grass
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,49.5,bare ground
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,49.6,shrub
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,49.7,herb
2012_TT_S,2012,TT,1705,S,-1,-7.35E-06,5.710593137,49.8,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,0.1,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,0.2,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,0.3,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,0.4,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,0.5,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,0.6,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,0.7,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,0.8,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,0.9,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,1,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,1.1,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,1.2,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,1.3,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,1.4,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,1.5,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,1.6,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,1.7,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,1.8,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,1.9,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,2,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,2.1,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,2.2,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,2.3,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,2.4,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,2.5,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,2.6,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,2.7,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,2.8,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,2.9,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,3,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,3.1,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,3.2,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,3.3,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,3.4,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,3.5,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,3.6,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,3.7,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,3.8,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,3.9,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,4,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,4.1,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,4.2,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,4.3,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,4.4,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,4.5,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,4.6,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,4.7,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,4.8,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,4.9,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,5,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,5.1,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,5.2,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,5.3,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,5.4,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,5.5,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,5.6,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,5.7,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,5.8,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,5.9,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,6,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,6.1,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,6.2,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,6.3,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,6.4,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,6.5,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,6.6,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,6.7,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,6.8,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,6.9,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,7,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,7.1,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,7.2,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,7.3,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,7.4,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,7.5,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,7.6,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,7.7,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,7.8,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,7.9,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,8,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,8.1,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,8.2,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,8.3,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,8.4,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,8.5,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,8.6,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,8.7,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,8.8,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,8.9,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,9,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,9.1,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,9.2,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,9.3,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,9.4,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,9.5,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,9.6,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,9.7,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,9.8,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,9.9,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,10,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,10.1,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,10.2,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,10.3,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,10.4,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,10.5,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,10.6,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,10.7,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,10.8,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,10.9,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,11,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,11.1,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,11.2,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,11.3,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,11.4,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,11.5,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,11.6,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,11.7,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,11.8,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,11.9,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,12,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,12.1,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,12.2,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,12.3,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,12.4,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,12.5,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,12.6,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,12.7,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,12.8,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,12.9,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,13,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,13.1,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,13.2,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,13.3,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,13.4,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,13.5,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,13.6,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,13.7,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,13.8,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,13.9,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,14,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,14.1,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,14.2,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,14.3,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,14.4,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,14.5,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,14.6,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,14.7,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,14.8,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,14.9,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,15,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,15.1,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,15.2,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,15.3,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,15.4,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,15.5,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,15.6,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,15.7,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,15.8,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,15.9,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,16,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,16.1,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,16.2,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,16.3,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,16.4,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,16.5,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,16.6,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,16.7,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,16.8,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,16.9,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,17,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,17.1,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,17.2,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,17.3,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,17.4,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,17.5,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,17.6,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,17.7,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,17.8,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,17.9,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,18,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,18.1,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,18.2,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,18.3,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,18.4,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,18.5,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,18.6,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,18.7,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,18.8,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,18.9,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,19,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,19.1,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,19.2,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,19.3,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,19.4,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,19.5,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,19.6,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,19.7,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,19.8,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,19.9,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,20,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,20.1,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,20.2,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,20.3,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,20.4,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,20.5,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,20.6,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,20.7,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,20.8,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,20.9,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,21,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,21.1,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,21.2,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,21.3,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,21.4,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,21.5,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,21.6,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,21.7,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,21.8,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,21.9,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,22,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,22.1,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,22.2,shrub
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,22.3,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,22.4,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,22.5,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,22.6,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,22.7,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,22.8,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,22.9,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,23,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,23.1,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,23.2,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,23.3,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,23.4,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,23.5,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,23.6,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,23.7,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,23.8,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,23.9,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,24,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,24.1,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,24.2,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,24.3,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,24.4,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,24.5,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,24.6,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,24.7,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,24.8,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,24.9,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,25,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,25.1,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,25.2,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,25.3,herb
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,25.4,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,25.5,litter
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,25.6,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,25.7,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,25.8,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,25.9,rock
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,26,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,26.1,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,26.2,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,26.3,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,26.4,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,26.5,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,26.6,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,26.7,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,26.8,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,26.9,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,27,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,27.1,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,27.2,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,27.3,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,27.4,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,27.5,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,27.6,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,27.7,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,27.8,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,27.9,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,28,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,28.1,bare ground
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,28.2,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,28.3,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,28.4,grass
2012_TT_W,2012,TT,1705,W,1.10E-05,-1,9.950626688,28.5,grass
2017_BF_NE,2017,BF,1710,NE,0.707105483,0.70710808,6.072456407,0.1,bare ground
2017_BF_NE,2017,BF,1710,NE,0.707105483,0.70710808,6.072456407,0.2,bare ground
2017_BF_NE,2017,BF,1710,NE,0.707105483,0.70710808,6.072456407,0.3,bare ground
2017_BF_NE,2017,BF,1710,NE,0.707105483,0.70710808,6.072456407,0.4,bare ground
2017_BF_NE,2017,BF,1710,NE,0.707105483,0.70710808,6.072456407,0.5,rock
2017_BF_NE,2017,BF,1710,NE,0.707105483,0.70710808,6.072456407,0.6,rock
2017_BF_NE,2017,BF,1710,NE,0.707105483,0.70710808,6.072456407,0.7,rock
2017_BF_NE,2017,BF,1710,NE,0.707105483,0.70710808,6.072456407,0.8,rock
